,reviews,date,reviewer_name,location,ratings,start_time,end_time,agent
16,"Jark and his team first worked with my family when we were looking to sell our house and move to a new home in a different area. After living in a home for 20+ years, it's not easy to make the decision to move to a new area and a new home. Jark's patience and commitment was highlighted as he navigated us through the process and his optimism instilled confidence in us during this journey. However, our relationship with Jark did not end after the sale; rather, he's become a member of our family. More recently, we decided to invest in some property and Jark and his team were an obvious choice. We have nothing but great things to say about the level of professionalism we have experienced. Jark brings a balance of extensive market knowledge, savvy negotiation style, charisma and genuine optimism. I am pleased to recommend Jark and his team to experienced and especially prospective homeowners alike.","05 June, 2019",P H," British Columbia, Canada",5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
17,"My sister Jenny and I needed to sell our property in Marpole a few years ago and we were introduced to Jark and his team by one of our friends. We didn't know what to ask. We knew we needed to sell in that area and we really wanted to move to downtown to be closer to international schools and a cooking school my sister wanted to attend. It was our first time to Sell a property in Canada. Jark and his team were able to guide us and bridge our ignorance and show us their business is built on mutual trust and absolute transparency. This was very different than working with so many asian professionals. We did not hesitate for a minute and we are so so glad we listened to our friends' advice. Dear Jark, thank you for selling and helping us buy our new home, we are so relieved.","03 June, 2019",Annie Xiao, OAK ST,5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
18,"I'm Harry and I'm a fan of Jark's. I look back at how we first me: We first met in 2011 when he changed my opinion about what an agent can do. From the past I didn't have the greatest experience with other agents. That was so... until, on a random weekend, I met Jark in my building when he was holding an open house for another client. We had a great chat in the lobby and elevators and the next day I asked him to write an offer for me for a family member in the same building. I didn't think it would work out as we had to compete on the property with other agents but his professionalism helped put the deal together. I look back at this time of my life and think of this experience and working with him and it's made all the difference. Thanks for taking great care of the rest of my family Jark, it's been a slice. Nostalgia is a funny thing. We're almost down to a decade and that's something to celebrate as you're a part of the family.","01 June, 2019",Harry Hamilton," VANCOUVER, BC",5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
19,"Jark and Olivia did an excellent job guiding me through a home purchase. Jark has years of experience to give context and explain trends to a new buyer. Olivia brought in-depth knowledge of the market and current inventory. I really appreciated Jark's steady hand in negotiation. They impressed me by putting in hard work to make the process easy for me. Together Olivia and Jark make a superb team, bringing together different skills throughout the process.","30 May, 2019",Scott P,,5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
20,"Jark has known my wife and I for almost a decade. We met in my building at 33 Smithe in Vancouver. He was selling another property in the building there and his brochures and energy impressed me. We started chatting and his professional demeanour and genuine energy convinced me that he could be trusted. He is very connected and in touch with the Persian community in Vancouver and that was important to my wife. All told he listed my property in the same building and... very shortly later, a successful sale. We were very impressed with how he handled himself and how transparent the process was. My wife and I consider him part of the family. We would not hesitate to refer him to our persian friends and others.","29 May, 2019",Mo Reza Madani, SMITHE MEWS,5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
21,"Hello RankMyAgent. My wife and I met Jark at an open house in the West End in 2010 and have been working with him ever since. My young family and I relocated to Vancouver from China/Beijing and we knew very little about the process of buying and selling in Canada. We met a true human being who took the time to explain how things worked, baby steps at a time. We felt we could trust him from that first professional impression. Years later when we had a question about the contract for our accountant he was able to provide all the information to our accountant without any delay. We learned then as we did in 2010 that we have a truly reliable professional at our fingertips. Thanks for being there Jark. Our family is so lucky.","28 May, 2019",Simon Xiang," Vancouver, British Columbia, Canada",5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
22,"My wife and I bought a terrific property on the far East Side after we got married a few years ago with Jark and realized right away we have a true friend on our side. When it came to scheduling inspections and deficiency walkthrough he was right there looking after our interests. To be honest we were going to waive the need for an inspection but are so glad we actually went through with it, to our surprise even a BRAND NEW house can have issues and we managed to avoid a serious leak because we found it early enough for the developer to remedy it in time! Thanks so much Jark for your forethought and insight and for thinking of the long term and building a loyal following with your clients and friends. We hope you managed to meet a client or two at our housewarming party, haha! We have since done business together on a number of occasions.","28 May, 2019",Mandeep Dosanjh," Surrey, British Columbia, Canada",5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
23,"I am a first time home buyer and found Jark through an open house I attended. Upon meeting him, I easily got the impression he was knowledgeable and experienced about the market. Even though I was not interested in the property he was representing, he was professional and followed up with me. Jark was actually more interested in how he could help me and I thought this was someone I could trust.
During my home hunt, he was never pushy or tried to rush my decisions. When I asked, he provided his honest opinion on potential issues so I could make informed decisions. He is a genuine agent that has his clients interests at heart.","27 May, 2019",Calvin K," Burnaby, British Columbia, Canada",5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
24,"I am a first time home buyer and found Jark through an open house I attended. Upon meeting him, I easily got the impression he was knowledgeable and experienced about the market. Even though I was not interested in the property he was representing, he was professional and followed up with me. Jark was actually more interested in how he could help me and I thought this was someone I could trust.
During my home hunt, he was never pushy or tried to rush my decisions. When I asked, he provided his honest opinion on potential issues so I could make informed decisions. He is a genuine agent that has his clients interests at heart.","27 May, 2019",Calvin K," Strathmore, Alberta, Canada",5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
25,Great help and support from Jark and Team for buying my home in North Vancouver just a few months after I migrated to Canada and didn’t have any knowledge about real estate in Vancouver. Highly recommend to anyone looking for there dream home.,"27 May, 2019",Naveen Verma," Vancouver, British Columbia, Canada",5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
26,"We were newcomer in Canada and we were staying in hotel so we need to find an apartment in a very short amount of time. We found this ad in bccondos website and contacted Jark and Olivia. They were very responsive and helpful. We found what we're looking for in less than 2 weeks and made the purchase. They are also very knowledgeable, especially to us who do not know anything about the buying process, negotiations, inspections, lawyers, mortgage brokers, insurances, and what to check with all those documents. Jark and Olivia guided us through the entire process, and they were willing to spend the extra efforts to make us understand all the details. We would say they are the best agency in town and highly recommended. Four thumbs up...","27 May, 2019",Reginald Kwa, vancouver BC,5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
27,"As a first time home buyer I got really lucky to have Olivia and Jark as my realtors. I highly recommend working with this team! Having more than one perspective and two professional’s knowledge base and experience working for me was pivotal in finding the right home. They took me on tours to see areas I didn’t know about, helped coordinate when I had to work, negotiated for me like crazy. This team will get the sale done! Thanks for the smooth experience. I was very well taken care of and even had lots of laughs.","25 May, 2019",Nadya Lina, Westminster,5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
28,Jark and Olivia were both amazing! They were very helpful and patient with all the questions! Very efficient and went the extra mile in making sure things go right. I would recommend them to my friends! :),"24 May, 2019",Cl Ng,,5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
29,"I retained the services of Jark Krysinski and his team, TeamYVR Real Estate Agents, to sell a high-end condo in Kitsilano, BC. The Sale of a property is often a stressful process but Jark and his team made it a smooth and fun adventure. Jark and his team were there, when the buyers wanted to view the property late and early, when the photographer needed access and when we forgot our keys. When the staging company could not provide us with the appropriate staging furniture, Jark brought his own sofa. At every corner, Jark and his team were there to support us and get us the result we wanted. I have never worked with an agent so selfless and accommodating before. Jark is educated, he is a business owner, home owner and an experienced real estate agent. His understanding of this market is remarkable. This is why I recommend Jark and his team to anyone with personal or commercial real estate needs.","24 May, 2019",Reza Sadeghi-Yekta," Vancouver, British Columbia, Canada",5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
30,"I had the pleasure of meeting Jark in 2018 as part of a networking group for professionals in Vancouver. Since that time, I have come to know Jark as a Realtor who goes above and beyond for his clients. His enthusiasm for his business is genuine and anyone who meets him can instantly tell that he is a people person. As a true businessman with vision, Jark is able to look at the bigger picture and offer solutions and suggestions to provide his clients with greater possibilities and options that they may not have considered. Knowing this, I have referred friends and family to Jark and Team YVR and the feedback I have received from them has included nothing but praise for Jark's quick response times, professional and friendly manner, matter of fact dealings, and adherence to his word. They have been particularly impressed with Jark's honesty in his dealings and assessment of their needs and desires vs. budget, while also offering novel solutions to meet their needs. Integrity, respect and vision are central to Jark's business and which have reflected positively on me through those referrals. I will continue to refer my contacts to Jark as I not only trust but know they will be well taken care of.","24 May, 2019",Omar Mohamed," Vancouver, British Columbia, Canada",5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
31,Jark is a Rockstar. He knows his stuff at the perfection. He is a person I can trust when it is time to buy a house. He is detailed oriented and explain things so it is easy to understand. I will recommend Jark without hesitation to anyone is looking to buy a new house.,"24 May, 2019",Alain Temfack, Westminster,4.97,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
32,"Jark and Olivia are the very example of going above and beyond for their clients. Their business acumen, professionalism, and attention to detail was exceptional and they were willing to help and address all of our concerns and aided us in our search for a place to live. I would highly recommend Jark to anyone because they are people who always put the needs of their clients first.","23 May, 2019",Daniel Dong," British Columbia, Canada",5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
33,"I have had the pleasure of working with Jark on a number of occasions. Jark’s best quality is he always strives to outdo himself on the level of professional, knowledgeable and personable service he provides to each and every client. He appears to seamlessly achieve that goal, sets himself apart from all other realtors and consistently impresses me. I will certainly continue to work with him and cannot recommend him enough for anyone looking for a quality realtor.","23 May, 2019",Benjamin Peterson,,5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
34,Always a true gentleman and professional who has your back. Someone that's on your side to track down the best transaction that works for you.,"23 May, 2019",Shelby Lui," British Columbia, Canada",5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
35,"Wish I could him more starts. Always nice and humble, goes out of his way to help his clients. Always enthusiastic and well prepared. Quite pleased with my experience with Jark and Olivia.","23 May, 2019",Karim Meghani, Antonio pl,5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
36,I have worked with Jark a few times and each of those times have been very pleasant. He goes above and beyond for his clients.,"23 May, 2019",Doug K,,5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
37,"My partner and I met Jark through a random open house we attended a couple months ago. We didn't show the strongest interest with this particular open house but he, however, was more interested in how he could help us. We were first time home buyers and he was patient with all our questions all the while trying to provide the best experience to make this process fun. Jark went above and beyond to make sure we also didn't feel overly stressed or pressured to make uninformed decisions. He provided professional opinions when we asked and was honest with potential issues that could arise with certain properties during our (many) house tours. We would definitely recommend him to others.","22 May, 2019",Coco Lau,,5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
38,"If you are looking for an expert realtor, Jark is your guy. He's knowledgeable, reliable, honest, professional - an all round great guy to have sell your place or find your dream home. I can confidently recommend Jark for all your real estate needs.","22 May, 2019",Monica Millin,,5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
39,"Got a condo from Jark like 5 years ago. Not only did we become very close friend from then on because of Jark’s honesty, professional real estate knowledge, and outstanding personality, but also we became business partners. I introduced him to lots of my close friends who’s in searching of houses and apartments. All those referrals to Jark, never did one single friend came to me disappointed. They were all amazed by the service and knowledge from Jark. Jark has also been an incredible mentor for me on my own business. This is the guy who always has ideas and solutions. Once you get to know this guy, you will know what I’m talking about.","22 May, 2019",Changtao Miao," British Columbia, Canada",5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
40,"Jark is a realtor extraordinaire! We met through a referral and I've been working with him since last year. I was looking to list my investment property with a realtor experienced in land assemblies, developing and building. I was elated to discover he has twenty plus years of experience in real estate investing and the aforementioned areas. Jark always has his finger on the pulse of the real estate industry and is well versed in contract law and technology. He has a penchant for continuing education and is extremely professional and pays great attention to detail. He is passionate about what he does and he genuinely cares for his clients and the people he works with. I look forward to a continued relationship with Jark and highly recommend him and his team to anyone needing a realtor when selling, buying or investing!","22 May, 2019",Donna Eng," Vancouver, British Columbia, Canada",5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
41,"Jark’s team helped me buy and sell a gorgeous townhome in Ladner! It was during those crazy time when purchasing a presale property had to have the luck of wining a lottery. So Jark and Olivia lined up four days and night in order to secure a good unit for me and other clients. I was impressed and moved. My unit is the best one and therefore at the time of resale, Jark and Olivia were able to sell it at the record price among all units in the same complex. But for their persistence, commitment and hard work, I wouldn’t have made such a good gain. Thank you Jark & Olivia! Please pick up a good investment property for me, and let’s do it again!","22 May, 2019",April Xu," Ladner, British Columbia, Canada",5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
42,"Jark Krysinski and his TeamYVR are professional and honest, and most importantly reliable real estate agents. They were referred to me through a few of their clients who are friends of mine. I was very happy to meet a non pushy realtor who patiently answered many questions about new pre-sales to me. When I received information early in the morning, I could feel how much Jark cares about his clients, and sharing the pros and cons with honesty, won my family's trust. We had a few very successful and profitable transactions and have come to consider him a part of the family. A few of my friends are going to buy their next family home in Vancouver West with Jark this spring, and I am sure they too will surely introduce him to their friends.","21 May, 2019",Ally Wu," British Columbia, Canada",5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
43,I've had the pleasure of getting to know and work with Jark this year and saying he is a remarkable person would truly be an understatement. Excellent communication skills and not only knowledgeable but also very trustworthy and always willing to help anyone in need. Would 110% recommend! Thank you for everything Jark !,"21 May, 2019",Matin Azemoudeh,,5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
44,"I have worked with Jark and his team for more than 7 years. I refer him clients with confidence. During the past few years with very active market conditions I knew I could rely on his expertise to provide stellar service for my clients. He has a wide range of knowledge on property types, strata, investment properties and his contracts are well put together. Those things matter and separate him from other realtors.","21 May, 2019",Pauline Tonkin," British Columbia, Canada",5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
45,"Dear Jark, this is my fourth purchase with you. When I was buying investment properties I interviewed a lot of professionals. Your education, professionalism, and experience as an Investor was invaluable to me. We speak the same language. I say this even though I am from Korea and you are from Europe. The only difference is I am from Korea and have just been here for two years and you understood my objectives! Thank you for your patience and very hard work! Your loyal client, John.","21 May, 2019",James Shandon," British Columbia, Canada",5.0,2021-06-17 15:38:28.060703,2021-06-17 15:38:30.928064,"Jark Krysinski *PREC, TeamYVR Real Estate Agents"
